,Customer_ID,Recency,Frequency,Monetary,Average_Order_Value,Cluster,Segment
437,BH-12783,55,6,2225.91,370.98499999999996,0,Loyal Customers
438,BH-13389,13,3,797.96,265.9866666666667,3,Potential Customers
439,BH-13962,23,2,169.54999999999998,84.77499999999999,3,Potential Customers
440,BH-14019,48,3,1421.61,473.86999999999995,0,Loyal Customers
441,BH-14290,13,5,2314.65,462.93,0,Loyal Customers
442,BH-14321,12,5,1530.75,306.15,0,Loyal Customers
443,BH-14573,36,9,1639.82,182.20222222222222,0,Loyal Customers
444,BH-14710,16,4,599.48,149.87,3,Potential Customers
445,BH-14778,247,2,730.86,365.43,1,At-Risk Customers
446,BH-15379,99,7,3703.29,529.0414285714286,0,Loyal Customers
447,BH-15388,272,1,140.54,140.54,1,At-Risk Customers
448,BH-15920,126,4,167.5,41.875,1,At-Risk Customers
449,BH-16434,49,7,1511.8,215.97142857142856,0,Loyal Customers
450,BH-16587,234,1,225.15,225.15,1,At-Risk Customers
451,BH-16781,667,1,311.25,311.25,1,At-Risk Customers
452,BH-16903,61,1,363.2,363.2,1,At-Risk Customers
453,BH-17081,27,2,288.91,144.455,3,Potential Customers
454,BH-17169,59,2,835.78,417.89,0,Loyal Customers
455,BH-17524,363,1,145.0,145.0,1,At-Risk Customers
456,BH-17634,36,9,2358.59,262.0655555555556,0,Loyal Customers
457,BH-17711,12,2,385.1,192.55,3,Potential Customers
458,BH-17862,325,1,330.9,330.9,1,At-Risk Customers
459,BH-18071,259,2,453.0,226.5,1,At-Risk Customers
460,BH-18241,11,17,2073.09,121.9464705882353,2,VIP Customers
461,BI-14096,13,17,65164.79,3833.2229411764706,2,VIP Customers
462,BJ-14709,17,13,4921.04,378.54153846153844,2,VIP Customers
463,BJ-15254,247,1,300.36,300.36,1,At-Risk Customers
464,BJ-15830,303,1,576.0,576.0,1,At-Risk Customers
465,BJ-16018,5,2,408.9,204.45,3,Potential Customers
466,BJ-16134,23,2,618.09,309.045,3,Potential Customers
467,BJ-17905,72,4,798.99,199.7475,0,Loyal Customers
468,BK-13460,51,2,183.44,91.72,3,Potential Customers
469,BK-13631,145,11,3070.42,279.1290909090909,0,Loyal Customers
470,BK-15370,31,7,2386.05,340.86428571428576,0,Loyal Customers
471,BK-15381,67,2,596.85,298.425,3,Potential Customers
472,BK-16125,517,1,289.35,289.35,1,At-Risk Customers
473,BK-18106,331,1,421.9,421.9,1,At-Risk Customers
474,BL-13708,273,1,285.33,285.33,1,At-Risk Customers
475,BL-18034,23,2,418.68,209.34,3,Potential Customers
476,BM-12552,41,2,437.82,218.91,3,Potential Customers
477,BM-12590,6,2,9864.26,4932.13,2,VIP Customers
478,BM-12727,12,7,3980.7,568.6714285714286,2,VIP Customers
479,BM-12754,161,3,3010.7400000000002,1003.58,0,Loyal Customers
480,BM-12886,250,2,1378.4,689.2,1,At-Risk Customers
481,BM-12944,244,2,604.51,302.255,1,At-Risk Customers
482,BM-13657,12,2,382.14,191.07,3,Potential Customers
483,BM-14113,24,4,1840.42,460.105,0,Loyal Customers
484,BM-14314,108,1,120.0,120.0,1,At-Risk Customers
485,BM-14379,46,2,348.1,174.05,3,Potential Customers
486,BM-14382,28,1,615.49,615.49,3,Potential Customers
487,BM-15274,20,2,716.5699999999999,358.28499999999997,3,Potential Customers
488,BM-15438,133,1,156.57999999999998,156.57999999999998,1,At-Risk Customers
489,BM-15472,115,1,371.56,371.56,1,At-Risk Customers
490,BM-16171,31,1,73.19999999999999,73.19999999999999,3,Potential Customers
491,BM-16426,23,10,1863.76,186.376,2,VIP Customers
492,BM-16755,116,3,1475.43,491.81,0,Loyal Customers
493,BM-17059,61,5,3080.39,616.078,0,Loyal Customers
494,BM-17100,20,2,971.74,485.87,3,Potential Customers
495,BM-17456,455,1,249.85999999999999,249.85999999999999,1,At-Risk Customers
496,BM-17536,179,1,76.5,76.5,1,At-Risk Customers
497,BM-18158,2,2,453.4,226.7,3,Potential Customers
498,BN-12831,264,1,215.05,215.05,1,At-Risk Customers
499,BN-13925,64,4,678.25,169.5625,0,Loyal Customers
500,BN-14271,227,1,112.32,112.32,1,At-Risk Customers
501,BO-14820,23,4,507.29,126.8225,3,Potential Customers
502,BO-16889,68,3,1578.67,526.2233333333334,0,Loyal Customers
503,BO-17768,168,3,2081.9,693.9666666666667,0,Loyal Customers
504,BP-12659,61,1,91.68,91.68,1,At-Risk Customers
505,BP-12849,122,2,1010.29,505.145,0,Loyal Customers
506,BP-13350,18,2,979.12,489.56,3,Potential Customers
507,BP-13568,175,1,187.05,187.05,1,At-Risk Customers
508,BP-14077,42,5,499.42,99.884,0,Loyal Customers
509,BP-14079,156,1,375.1,375.1,1,At-Risk Customers
510,BP-14698,17,5,1217.27,243.454,0,Loyal Customers
511,BP-15193,62,1,499.32,499.32,1,At-Risk Customers
512,BP-15596,97,5,1406.59,281.318,0,Loyal Customers
513,BP-15598,55,1,240.68,240.68,1,At-Risk Customers
514,BP-15759,220,3,253.04,84.34666666666666,1,At-Risk Customers
515,BP-16462,75,3,136.0,45.333333333333336,1,At-Risk Customers
516,BP-16984,2,2,4459.52,2229.76,2,VIP Customers
517,BP-17346,1,15,2622.88,174.85866666666666,2,VIP Customers
518,BR-12431,3,15,6419.95,427.99666666666667,2,VIP Customers
519,BR-12877,26,12,1535.77,127.98083333333334,2,VIP Customers
520,BR-12948,18,7,2064.95,294.99285714285713,2,VIP Customers
521,BR-13037,140,3,881.0699999999999,293.69,0,Loyal Customers
522,BR-13503,73,1,216.85,216.85,1,At-Risk Customers
523,BR-14142,698,1,311.81,311.81,1,At-Risk Customers
524,BR-14167,10,4,562.59,140.6475,3,Potential Customers
525,BR-14522,26,4,974.54,243.635,0,Loyal Customers
526,BR-14649,36,4,1402.59,350.6475,0,Loyal Customers
527,BR-14915,93,2,307.48,153.74,1,At-Risk Customers
528,BR-15506,24,3,972.08,324.0266666666667,3,Potential Customers
529,BR-15639,136,1,425.32,425.32,1,At-Risk Customers
530,BR-16113,96,1,161.38,161.38,1,At-Risk Customers
531,BR-16177,52,1,331.95,331.95,3,Potential Customers
532,BR-17373,42,4,646.92,161.73,0,Loyal Customers
533,BR-17856,121,4,1418.03,354.5075,0,Loyal Customers
534,BR-18218,6,2,641.92,320.96,3,Potential Customers
535,BS-12454,58,1,3528.34,3528.34,0,Loyal Customers
536,BS-12756,88,1,112.08,112.08,1,At-Risk Customers
537,BS-12916,140,4,2944.95,736.2375,0,Loyal Customers
538,BS-14808,41,8,2718.6,339.825,0,Loyal Customers
539,BS-15010,244,1,308.94,308.94,1,At-Risk Customers
540,BS-15042,201,1,135.93,135.93,1,At-Risk Customers
541,BS-15222,320,1,585.0,585.0,1,At-Risk Customers
542,BS-15527,20,8,2428.53,303.56625,2,VIP Customers
543,BS-16178,140,1,197.89999999999998,197.89999999999998,1,At-Risk Customers
544,BS-16431,67,3,623.28,207.76,0,Loyal Customers
545,BS-16592,14,16,4113.68,257.105,2,VIP Customers
546,BS-16705,7,20,14034.99,701.7495,2,VIP Customers
547,BS-17218,13,10,1951.97,195.197,2,VIP Customers
548,BS-17360,19,3,568.24,189.41333333333333,3,Potential Customers
549,BS-17836,49,1,110.21000000000001,110.21000000000001,1,At-Risk Customers
550,BS-17884,182,4,695.07,173.7675,0,Loyal Customers
551,BS-17956,251,1,12.75,12.75,1,At-Risk Customers
552,BS-18136,6,3,784.3299999999999,261.4433333333333,3,Potential Customers
553,BT-13078,1,26,12627.94,485.69,2,VIP Customers
554,BT-13931,216,2,1237.53,618.765,1,At-Risk Customers
555,BT-15068,48,2,553.36,276.68,3,Potential Customers
556,BT-15462,145,3,234.6,78.2,1,At-Risk Customers
557,BV-18176,360,1,476.34999999999997,476.34999999999997,1,At-Risk Customers
558,BW-12358,4,2,1168.06,584.03,3,Potential Customers
559,BW-12456,46,3,3181.04,1060.3466666666666,0,Loyal Customers
560,BW-12654,12,5,601.98,120.396,3,Potential Customers
561,BW-12735,193,2,779.5699999999999,389.78499999999997,1,At-Risk Customers
562,BW-13062,339,1,346.98,346.98,1,At-Risk Customers
563,BW-14152,77,2,621.29,310.645,1,At-Risk Customers
564,BW-14482,20,6,2022.81,337.135,0,Loyal Customers
565,BW-15051,4,3,1383.36,461.11999999999995,3,Potential Customers
566,BW-16272,118,1,411.7,411.7,1,At-Risk Customers
567,BW-16584,82,2,936.08,468.04,0,Loyal Customers
568,BW-16700,4,13,5076.55,390.50384615384615,2,VIP Customers
569,BW-16852,12,2,144.91,72.455,3,Potential Customers
570,BW-16884,303,2,429.84,214.92,1,At-Risk Customers
571,BW-16950,58,3,1178.56,392.8533333333333,0,Loyal Customers
572,BW-17648,62,4,1797.5,449.375,0,Loyal Customers
573,BY-14603,69,1,660.0,660.0,1,At-Risk Customers
574,CA-13015,55,5,3339.64,667.928,0,Loyal Customers
575,CA-13091,30,1,345.82,345.82,3,Potential Customers
576,CA-13404,36,2,252.49,126.245,3,Potential Customers
577,CA-15763,79,2,1086.92,543.46,0,Loyal Customers
578,CA-15897,196,2,208.59,104.295,1,At-Risk Customers
579,CA-16738,299,1,3.75,3.75,1,At-Risk Customers
580,CA-16769,262,1,361.54,361.54,1,At-Risk Customers
581,CA-17147,24,4,1714.59,428.6475,0,Loyal Customers
582,CB-12435,81,2,7829.889999999999,3914.9449999999997,0,Loyal Customers
583,CB-12492,107,2,263.21,131.605,1,At-Risk Customers
584,CB-12763,140,2,494.08,247.04,1,At-Risk Customers
585,CB-12802,188,1,427.58,427.58,1,At-Risk Customers
586,CB-12821,97,1,92.72,92.72,1,At-Risk Customers
587,CB-13309,2,5,1456.79,291.358,2,VIP Customers
588,CB-13518,87,1,627.16,627.16,1,At-Risk Customers
589,CB-13644,18,4,2624.26,656.065,0,Loyal Customers
590,CB-13645,33,1,252.1,252.1,3,Potential Customers
591,CB-13699,157,1,308.58,308.58,1,At-Risk Customers
592,CB-14075,21,3,942.26,314.08666666666664,3,Potential Customers
593,CB-14289,7,6,911.26,151.87666666666667,2,VIP Customers
594,CB-14357,45,1,225.12,225.12,3,Potential Customers
595,CB-14585,52,1,157.05,157.05,1,At-Risk Customers
596,CB-14918,117,2,1610.15,805.075,0,Loyal Customers
597,CB-15019,268,1,252.81,252.81,1,At-Risk Customers
598,CB-15204,359,1,316.58,316.58,1,At-Risk Customers
599,CB-16398,126,2,1705.8,852.9,0,Loyal Customers
600,CB-16450,151,1,311.92,311.92,1,At-Risk Customers
601,CB-16838,199,2,588.85,294.425,1,At-Risk Customers
602,CB-16940,54,3,3049.88,1016.6266666666667,0,Loyal Customers
603,CB-17124,158,1,294.24,294.24,1,At-Risk Customers
604,CB-17414,45,2,778.0,389.0,3,Potential Customers
605,CB-17642,3,2,712.29,356.145,3,Potential Customers
606,CB-17690,47,15,4726.8,315.12,2,VIP Customers
607,CB-18056,290,1,363.65,363.65,1,At-Risk Customers
608,CB-18278,75,1,173.9,173.9,1,At-Risk Customers
609,CC-12818,263,1,1542.08,1542.08,1,At-Risk Customers
610,CC-13171,23,3,468.41,156.13666666666668,3,Potential Customers
611,CC-13327,114,8,3627.77,453.47125,0,Loyal Customers
612,CC-13344,161,3,2511.69,837.23,0,Loyal Customers
613,CC-13477,6,6,1454.58,242.42999999999998,2,VIP Customers
614,CC-13841,341,1,85.0,85.0,1,At-Risk Customers
615,CC-14227,28,10,3350.96,335.096,2,VIP Customers
616,CC-14291,33,11,3883.25,353.02272727272725,2,VIP Customers
617,CC-14387,76,3,1727.6,575.8666666666667,0,Loyal Customers
618,CC-14552,34,1,164.22,164.22,3,Potential Customers
619,CC-14562,13,18,5006.7699999999995,278.15388888888884,2,VIP Customers
620,CC-14765,60,3,254.11,84.70333333333333,3,Potential Customers
621,CC-14789,30,1,197.64,197.64,3,Potential Customers
622,CC-15748,42,1,144.36,144.36,3,Potential Customers
623,CC-16356,161,3,211.77,70.59,1,At-Risk Customers
624,CC-16460,30,3,811.23,270.41,3,Potential Customers
625,CC-16505,122,1,777.5999999999999,777.5999999999999,1,At-Risk Customers
626,CC-16648,44,1,290.66,290.66,3,Potential Customers
627,CC-16714,220,3,1129.06,376.3533333333333,0,Loyal Customers
628,CC-16796,32,1,305.62,305.62,3,Potential Customers
629,CC-16957,241,2,416.64,208.32,1,At-Risk Customers
630,CC-16967,280,1,319.02,319.02,1,At-Risk Customers
631,CC-17389,10,34,31833.68,936.2847058823529,2,VIP Customers
632,CC-17597,67,1,2044.3700000000001,2044.3700000000001,0,Loyal Customers
633,CC-17828,24,4,1820.09,455.0225,0,Loyal Customers
634,CC-17911,11,1,366.23,366.23,3,Potential Customers
635,CC-17974,26,3,703.99,234.66333333333333,3,Potential Customers
636,CC-18146,142,2,160.35,80.175,1,At-Risk Customers
637,CC-18281,5,1,80.82,80.82,3,Potential Customers
638,CD-12601,40,5,577.06,115.41199999999999,0,Loyal Customers
639,CD-13611,32,3,1154.4,384.8,0,Loyal Customers
640,CD-14038,80,3,1560.38,520.1266666666667,0,Loyal Customers
641,CD-14125,12,3,2720.63,906.8766666666667,0,Loyal Customers
642,CD-14447,20,5,1163.23,232.64600000000002,0,Loyal Customers
643,CD-14720,32,3,663.81,221.26999999999998,3,Potential Customers
644,CD-14804,333,1,353.27,353.27,1,At-Risk Customers
645,CD-15036,74,3,429.56,143.18666666666667,0,Loyal Customers
646,CD-15678,54,1,352.7,352.7,3,Potential Customers
647,CD-15777,7,4,1047.1100000000001,261.77750000000003,3,Potential Customers
648,CD-15791,45,2,1612.69,806.345,0,Loyal Customers
649,CD-16217,237,2,304.25,152.125,1,At-Risk Customers
650,CD-18217,61,2,621.75,310.875,3,Potential Customers
651,CE-18105,303,1,113.47999999999999,113.47999999999999,1,At-Risk Customers
652,CF-14477,21,4,1309.6,327.4,0,Loyal Customers
653,CF-14584,95,4,1033.06,258.265,0,Loyal Customers
654,CF-15142,48,1,498.74,498.74,3,Potential Customers
655,CF-15260,102,7,1810.77,258.68142857142857,0,Loyal Customers
656,CF-15341,82,1,2020.52,2020.52,0,Loyal Customers
657,CF-15346,40,1,252.42,252.42,3,Potential Customers
658,CF-15407,96,4,1046.74,261.685,0,Loyal Customers
659,CF-15492,30,2,659.46,329.73,3,Potential Customers
660,CF-16017,49,1,211.88,211.88,1,At-Risk Customers
661,CF-16882,241,3,705.12,235.04,1,At-Risk Customers
662,CF-17447,42,2,541.53,270.765,3,Potential Customers
663,CF-17651,13,10,3945.0,394.5,2,VIP Customers
664,CF-17684,45,1,239.41,239.41,3,Potential Customers
665,CF-18080,20,2,1231.5,615.75,3,Potential Customers
666,CF-18125,61,4,1131.75,282.9375,0,Loyal Customers
667,CG-12753,24,6,21429.39,3571.565,2,VIP Customers
668,CG-13173,213,2,353.65000000000003,176.82500000000002,1,At-Risk Customers
669,CG-13739,20,1,216.9,216.9,3,Potential Customers
670,CG-13747,698,1,79.6,79.6,1,At-Risk Customers
671,CG-13758,13,7,3190.55,455.79285714285714,2,VIP Customers
672,CG-13811,96,3,814.5,271.5,0,Loyal Customers
673,CG-13881,13,20,17159.52,857.976,2,VIP Customers
674,CG-14437,455,1,63.0,63.0,1,At-Risk Customers
675,CG-14816,199,1,271.85,271.85,1,At-Risk Customers
676,CG-14883,6,6,761.59,126.93166666666667,3,Potential Customers
677,CG-15116,19,4,1352.75,338.1875,0,Loyal Customers
678,CG-15279,356,1,290.51,290.51,1,At-Risk Customers
679,CG-15412,173,1,190.53,190.53,1,At-Risk Customers
680,CG-15488,124,1,91.32,91.32,1,At-Risk Customers
681,CG-15520,121,1,343.5,343.5,1,At-Risk Customers
682,CG-15544,3,9,3546.71,394.0788888888889,2,VIP Customers
683,CG-15992,182,1,41.989999999999995,41.989999999999995,1,At-Risk Customers
684,CG-16164,19,3,822.48,274.16,3,Potential Customers
685,CG-16174,34,3,1009.55,336.51666666666665,0,Loyal Customers
686,CG-16309,108,2,706.5699999999999,353.28499999999997,1,At-Risk Customers
687,CG-17118,319,1,157.02,157.02,1,At-Risk Customers
688,CG-17345,17,4,519.6899999999999,129.92249999999999,3,Potential Customers
689,CG-17449,46,7,2519.21,359.88714285714286,0,Loyal Customers
690,CG-17705,39,9,1823.52,202.61333333333334,0,Loyal Customers
691,CG-18120,97,1,111.15,111.15,1,At-Risk Customers
692,CH-12984,20,1,97.5,97.5,3,Potential Customers
693,CH-13394,34,8,2520.02,315.0025,0,Loyal Customers
694,CH-13501,289,1,1340.32,1340.32,1,At-Risk Customers
695,CH-13918,51,2,1212.84,606.42,0,Loyal Customers
696,CH-14463,172,3,529.62,176.54,1,At-Risk Customers
697,CH-14713,11,11,2662.2,242.0181818181818,2,VIP Customers
698,CH-14752,45,1,389.64,389.64,3,Potential Customers
699,CH-14788,28,2,679.44,339.72,3,Potential Customers
700,CH-14854,69,7,2740.03,391.4328571428572,0,Loyal Customers
701,CH-14948,25,6,1101.97,183.66166666666666,0,Loyal Customers
702,CH-15081,24,5,504.8,100.96000000000001,3,Potential Customers
703,CH-15185,72,1,310.62,310.62,1,At-Risk Customers
704,CH-15239,12,2,780.59,390.295,3,Potential Customers
705,CH-15414,11,3,774.9,258.3,3,Potential Customers
706,CH-15428,17,1,93.78,93.78,3,Potential Customers
707,CH-15906,21,7,1567.69,223.9557142857143,0,Loyal Customers
708,CH-15990,46,2,792.11,396.055,3,Potential Customers
709,CH-16099,52,3,731.9,243.96666666666667,0,Loyal Customers
710,CH-16532,19,3,6748.8,2249.6,0,Loyal Customers
711,CH-16549,12,10,4034.9,403.49,2,VIP Customers
712,CH-16647,171,2,214.06,107.03,1,At-Risk Customers
713,CH-16753,1,1,223.92000000000002,223.92000000000002,3,Potential Customers
714,CH-17159,23,3,1538.88,512.96,0,Loyal Customers
715,CH-17334,70,2,307.02,153.51,1,At-Risk Customers
716,CH-17381,3,29,20275.61,699.1589655172414,2,VIP Customers
717,CH-17444,34,3,2940.04,980.0133333333333,0,Loyal Customers
718,CH-17535,252,1,164.4,164.4,1,At-Risk Customers
719,CH-17734,55,3,700.63,233.54333333333332,0,Loyal Customers
720,CH-17936,243,1,380.13,380.13,1,At-Risk Customers
721,CH-18164,303,1,399.65,399.65,1,At-Risk Customers
722,CI-13936,181,1,376.58,376.58,1,At-Risk Customers
723,CJ-12384,30,2,585.27,292.635,3,Potential Customers
724,CJ-12455,75,6,2466.86,411.1433333333334,0,Loyal Customers
725,CJ-12507,136,3,1304.81,434.93666666666667,0,Loyal Customers
726,CJ-13108,667,1,350.06,350.06,1,At-Risk Customers
727,CJ-13217,94,3,533.98,177.99333333333334,0,Loyal Customers
728,CJ-13330,124,3,1140.93,380.31,0,Loyal Customers
729,CJ-13656,166,2,379.65,189.825,1,At-Risk Customers
730,CJ-14508,23,2,268.05,134.025,3,Potential Customers
731,CJ-15246,240,2,514.15,257.075,1,At-Risk Customers
732,CJ-16127,41,1,656.25,656.25,3,Potential Customers
733,CJ-16904,61,16,3653.75,228.359375,2,VIP Customers
734,CJ-17082,183,2,2003.85,1001.925,0,Loyal Customers
735,CJ-17443,250,1,534.24,534.24,1,At-Risk Customers
736,CJ-17553,306,1,1487.6,1487.6,1,At-Risk Customers
737,CJ-18062,175,3,720.52,240.17333333333332,1,At-Risk Customers
738,CK-12790,194,1,324.91999999999996,324.91999999999996,1,At-Risk Customers
739,CK-16102,44,3,1842.1399999999999,614.0466666666666,0,Loyal Customers
740,CK-18127,21,3,347.08,115.69333333333333,3,Potential Customers
741,CL-12380,23,4,2724.81,681.2025,0,Loyal Customers
742,CL-12808,127,3,483.65000000000003,161.21666666666667,1,At-Risk Customers
743,CL-13316,81,4,5732.93,1433.2325,0,Loyal Customers
744,CL-13723,189,1,199.85,199.85,1,At-Risk Customers
745,CL-13812,44,3,539.0,179.66666666666666,3,Potential Customers
746,CL-13991,14,6,852.88,142.14666666666668,0,Loyal Customers
747,CL-14248,320,1,302.58,302.58,1,At-Risk Customers
748,CL-14453,308,1,119.93,119.93,1,At-Risk Customers
749,CL-14825,17,12,2221.01,185.08416666666668,2,VIP Customers
750,CL-15291,5,15,4668.3,311.22,2,VIP Customers
751,CL-17128,101,1,157.09,157.09,1,At-Risk Customers
752,CL-17495,302,2,497.56,248.78,1,At-Risk Customers
753,CL-18210,11,6,2621.38,436.8966666666667,2,VIP Customers
754,CM-12422,170,3,803.56,267.8533333333333,0,Loyal Customers
755,CM-12426,196,1,582.73,582.73,1,At-Risk Customers
756,CM-12427,23,3,825.8000000000001,275.2666666666667,3,Potential Customers
757,CM-12691,1,6,1035.8,172.63333333333333,2,VIP Customers
758,CM-13081,13,11,28337.38,2576.1254545454544,2,VIP Customers
759,CM-13310,29,3,1132.03,377.3433333333333,0,Loyal Customers
760,CM-13421,42,2,1833.71,916.855,0,Loyal Customers
761,CM-13474,238,1,226.84,226.84,1,At-Risk Customers
762,CM-13560,302,1,171.42000000000002,171.42000000000002,1,At-Risk Customers
763,CM-13635,276,1,1071.03,1071.03,1,At-Risk Customers
764,CM-13689,154,1,910.0,910.0,1,At-Risk Customers
765,CM-13695,3,15,2504.13,166.942,2,VIP Customers
766,CM-13727,30,2,333.48,166.74,3,Potential Customers
767,CM-14049,18,4,5578.72,1394.68,0,Loyal Customers
768,CM-14150,244,2,658.64,329.32,1,At-Risk Customers
769,CM-14241,96,1,213.70000000000002,213.70000000000002,1,At-Risk Customers
770,CM-14267,164,3,1516.24,505.41333333333336,0,Loyal Customers
771,CM-14422,19,6,4263.64,710.6066666666667,2,VIP Customers
772,CM-14439,321,1,2661.2400000000002,2661.2400000000002,1,At-Risk Customers
773,CM-14505,19,8,5859.43,732.42875,2,VIP Customers
774,CM-14618,11,3,553.44,184.48000000000002,3,Potential Customers
775,CM-14711,12,11,2839.62,258.1472727272727,2,VIP Customers
776,CM-14824,12,4,1127.71,281.9275,3,Potential Customers
777,CM-14850,343,1,325.75,325.75,1,At-Risk Customers
778,CM-15054,14,2,302.1,151.05,3,Potential Customers
779,CM-15134,16,8,1387.99,173.49875,2,VIP Customers
780,CM-15153,122,1,329.25,329.25,1,At-Risk Customers
781,CM-15182,126,2,622.85,311.425,1,At-Risk Customers
782,CM-15221,486,1,403.25,403.25,1,At-Risk Customers
783,CM-15898,121,5,1383.83,276.76599999999996,0,Loyal Customers
784,CM-16319,189,1,404.40000000000003,404.40000000000003,1,At-Risk Customers
785,CM-16659,280,1,39.12,39.12,1,At-Risk Customers
786,CM-16858,547,1,375.69,375.69,1,At-Risk Customers
787,CM-17014,153,3,583.43,194.47666666666666,1,At-Risk Customers
788,CM-17138,99,1,380.5,380.5,1,At-Risk Customers
789,CM-17481,17,4,1255.59,313.8975,0,Loyal Customers
790,CM-17895,46,1,95.45,95.45,1,At-Risk Customers
791,CM-18059,25,3,306.46,102.15333333333332,3,Potential Customers
792,CM-18232,83,4,592.97,148.2425,0,Loyal Customers
793,CN-12393,40,4,1582.6,395.65,0,Loyal Customers
794,CN-12865,28,2,1568.23,784.115,0,Loyal Customers
795,CN-14931,24,5,1257.68,251.536,0,Loyal Customers
796,CN-15047,271,1,343.62,343.62,1,At-Risk Customers
797,CN-15625,105,4,1534.26,383.565,0,Loyal Customers
798,CN-15850,21,2,234.88,117.44,3,Potential Customers
799,CN-17226,253,1,393.49,393.49,1,At-Risk Customers
800,CN-17958,118,1,508.46000000000004,508.46000000000004,1,At-Risk Customers
